t_s,t_capture,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4
7.615059,1788213286.232481,-5.0010,-3.5349,-3.5349,6.3754,10.9623,1,0,0
7.623041,1788213286.236900,-3.1899,-3.5254,-3.5254,6.0554,10.6304,1,0,0
7.631565,1788213286.248397,-5.4445,-3.6566,-3.6566,5.7354,10.3821,1,0,0
7.639215,1788213286.254025,-3.2942,-3.6441,-3.6441,5.4154,10.0519,1,0,0
7.647161,1788213286.265064,-5.3391,-3.7556,-3.7556,5.0954,9.7226,1,0,0
7.655754,1788213286.271077,-3.4052,-3.7426,-3.7426,4.7754,9.3943,1,0,0
7.663787,1788213286.279680,-5.1828,-3.8175,-3.8175,4.4554,9.0668,1,0,0
7.671824,1788213286.287699,-3.4696,-3.8006,-3.8006,4.1354,8.7401,1,0,0
7.680387,1788213286.295259,-5.5309,-3.8801,-3.8801,3.8154,8.4955,1,0,0
7.687949,1788213286.303806,-3.5598,-3.8636,-3.8636,3.4954,8.1701,1,0,0
7.695995,1788213286.312367,-3.5604,-3.8479,-3.8479,3.1754,7.8453,1,0,0
7.704035,1788213286.320910,-3.5414,-3.8322,-3.8322,2.8554,7.5211,1,0,0
7.711068,1788213286.328954,-3.4744,-3.8148,-3.8148,2.5354,7.1974,1,0,0
7.719626,1788213286.336514,-3.4423,-3.7977,-3.7977,2.2154,6.8741,1,0,0
7.728152,1788213286.346037,-3.4245,-3.7765,-3.7765,1.8954,6.5514,1,0,0
7.735188,1788213286.354076,-3.4328,-3.7598,-3.7598,1.5754,6.2290,1,0,0
7.743222,1788213286.362110,-3.4971,-3.7471,-3.7471,1.2554,5.9069,1,0,0
7.751781,1788213286.370683,-3.6394,-3.7415,-3.7415,0.9354,5.5851,1,0,0
7.759863,1788213286.378247,-3.7660,-3.7427,-3.7427,0.6154,5.3440,1,0,0
7.767922,1788213286.386821,-3.8727,-3.7493,-3.7493,0.2954,5.0223,1,0,0
7.774945,1788213286.389833,-4.9539,-3.7719,-3.7719,-0.0246,4.6970,1,0,0
7.783510,1788213286.396359,-3.9213,-3.7778,-3.7778,-0.3446,4.3673,1,0,0
7.792547,1788213286.405420,-4.6929,-3.8275,-3.8275,-0.6646,4.0344,1,0,0
7.800093,1788213286.412447,-4.0973,-3.8390,-3.8390,-0.9846,3.6991,1,0,0
7.807384,1788213286.419993,-4.2107,-3.8559,-3.8559,-1.3046,3.3622,1,0,0
7.815257,1788213286.435157,-5.2152,-3.9750,-3.9750,-1.6246,3.0244,1,0,0
7.823654,1788213286.436522,-4.0874,-3.9760,-3.9760,-1.9446,2.6862,1,0,0
7.832211,1788213286.445556,-4.0598,-3.9805,-3.9805,-2.2646,2.4325,1,0,0
7.840228,1788213286.454129,-4.0381,-3.9835,-3.9835,-2.5846,2.0945,1,0,0
7.847821,1788213286.467721,-4.2252,-4.0026,-4.0026,-2.9046,1.7571,1,0,0
7.855872,1788213286.470725,-4.0946,-4.0043,-4.0043,-3.2246,1.4203,1,0,0
7.864058,1788213286.481946,-4.4781,-4.0357,-4.0357,-3.5446,1.0844,1,0,0
7.872169,1788213286.487504,-4.1534,-4.0397,-4.0397,-3.8646,0.8330,1,0,0
7.880200,1788213286.498085,-3.5124,-4.0067,-4.0067,-4.0067,0.4988,0,0,0
7.887752,1788213286.504121,-4.1246,-4.0110,-4.0110,-4.0110,0.1655,0,0,0
7.896291,1788213286.512666,-3.5052,-3.9851,-3.9851,-3.9851,-0.1657,0,0,0
7.904325,1788213286.520209,-4.0876,-3.9898,-3.9898,-3.9898,-0.4914,0,0,0
7.912323,1788213286.529226,-3.9963,-3.9901,-3.9901,-3.9901,-0.8072,0,0,0
7.920611,1788213286.536929,-3.9333,-3.9875,-3.9875,-3.9875,-1.1095,0,0,0
7.928412,1788213286.545418,-3.9297,-3.9845,-3.9845,-3.9845,-1.3960,0,0,0
7.935893,1788213286.553774,-3.9658,-3.9836,-3.9836,-3.9836,-1.6650,0,0,0
7.944230,1788213286.562610,-4.0178,-3.9854,-3.9854,-3.9854,-1.9158,0,0,0
7.952306,1788213286.570206,-4.1038,-3.9908,-3.9908,-3.9908,-2.1478,0,0,0
7.960626,1788213286.578503,-4.2376,-4.0031,-4.0031,-4.0031,-2.3095,0,0,0
7.968660,1788213286.587563,-4.3319,-4.0209,-4.0209,-4.0209,-2.5090,0,0,0
7.975974,1788213286.594771,-4.4043,-4.0375,-4.0375,-4.0375,-2.6908,0,0,0
7.984543,1788213286.603442,-4.4092,-4.0568,-4.0568,-4.0568,-2.8557,0,0,0
7.992055,1788213286.611955,-4.3765,-4.0731,-4.0731,-4.0731,-3.0048,0,0,0
8.000145,1788213286.611955,-4.3765,-4.0877,-4.0877,-4.0877,-3.1071,0,0,0
8.008511,1788213286.621579,-1.7291,-3.9529,-3.9529,-3.9529,-3.2315,0,0,0
8.016544,1788213286.628411,-4.2769,-3.9663,-3.9663,-3.9663,-3.3433,0,0,0
8.024278,1788213286.637124,-4.2833,-3.9828,-3.9828,-3.9828,-3.4420,0,0,0
8.032342,1788213286.646202,-4.2397,-3.9967,-3.9967,-3.9967,-3.5282,0,0,0
8.040473,1788213286.654244,-4.2383,-4.0083,-4.0083,-4.0083,-3.6034,0,0,0
8.048468,1788213286.661830,-4.3157,-4.0223,-4.0223,-4.0223,-3.6534,0,0,0
8.057001,1788213286.670379,-4.4072,-4.0420,-4.0420,-4.0420,-3.7124,0,0,0
8.064960,1788213286.683506,-1.0949,-3.8174,-3.8174,-3.8174,-3.7639,0,0,0
8.072487,1788213286.687368,-4.5600,-3.8350,-3.8350,-3.8350,-3.8087,0,0,0
8.080661,1788213286.698391,-0.6667,-3.6295,-3.6295,-3.6295,-3.8457,0,0,0
8.088663,1788213286.704558,-4.6414,-3.6673,-3.6673,-3.6673,-3.8743,0,0,0
8.096902,1788213286.713559,0.4651,-3.4453,-3.4453,-3.4453,-3.8942,0,0,0
8.104488,1788213286.720363,-4.5448,-3.4905,-3.4905,-3.4905,-3.9053,0,0,0
8.112741,1788213286.729396,1.0287,-3.2465,-3.2465,-3.2465,-3.9079,0,0,0
8.120791,1788213286.736651,-4.5425,-3.3032,-3.3032,-3.3032,-3.9043,0,0,0
8.128819,1788213286.745694,-4.4928,-3.3674,-3.3674,-3.3674,-3.8927,0,0,0
8.136841,1788213286.754730,-4.4592,-3.4262,-3.4262,-3.4262,-3.8728,0,0,0
8.144412,1788213286.762315,-4.5628,-3.4780,-3.4780,-3.4780,-3.8477,0,0,0
8.152417,1788213286.771310,-4.6969,-3.5432,-3.5432,-3.5432,-3.8199,0,0,0
8.160791,1788213286.778693,-4.7673,-3.5975,-3.5975,-3.5975,-3.7916,0,0,0
8.168817,1788213286.787704,-4.8301,-3.6636,-3.6636,-3.6636,-3.7642,0,0,0
8.176843,1788213286.795726,-4.8858,-3.7224,-3.7224,-3.7224,-3.7452,0,0,0
8.184852,1788213286.803752,-4.9175,-3.7799,-3.7799,-3.7799,-3.7227,0,0,0
8.192421,1788213286.812321,-4.8761,-3.8361,-3.8361,-3.8361,-3.7040,0,0,0
8.200947,1788213286.812321,-4.8761,-3.8861,-3.8861,-3.8861,-3.6897,0,0,0
8.208482,1788213286.828382,-4.9745,-3.9863,-3.9863,-3.9863,-3.6802,0,0,0
8.217067,1788213286.828382,-4.9745,-4.0338,-4.0338,-4.0338,-3.6755,0,0,0
8.225077,1788213286.838957,4.3470,-3.5110,-3.5110,-3.7138,-3.6756,1,0,0
8.233093,1788213286.845980,-5.0076,-3.5742,-3.5742,-3.5742,-3.6792,0,0,0
8.241121,1788213286.854995,6.2838,-3.0421,-3.0421,-3.2542,-3.6878,1,0,0
8.249110,1788213286.863022,-5.2140,-3.1469,-3.1469,-3.1469,-3.6947,0,0,0
8.257112,1788213286.871023,8.6466,-2.5750,-2.5750,-2.8269,-3.6939,1,0,0
8.265144,1788213286.879057,-5.3159,-2.7081,-2.7081,-2.7081,-3.6839,0,0,0
8.273033,1788213286.889283,9.6848,-1.9463,-1.9463,-2.3881,-3.6627,1,0,0
8.281111,1788213286.895995,-5.4969,-2.0921,-2.0921,-2.0921,-3.6391,0,0,0
8.289145,1788213286.904566,-5.4851,-2.2676,-2.2676,-2.2676,-3.5964,0,0,0
8.297156,1788213286.912061,-5.4105,-2.4103,-2.4103,-2.4103,-3.5394,0,0,0
8.304688,1788213286.920589,-5.3769,-2.5622,-2.5622,-2.5622,-3.4713,0,0,0
8.313258,1788213286.929119,-5.4054,-2.7075,-2.7075,-2.7075,-3.3983,0,0,0
8.321512,1788213286.936328,-5.4124,-2.8250,-2.8250,-2.8250,-3.3253,0,0,0
8.329170,1788213286.946368,-5.4777,-2.9824,-2.9824,-2.9824,-3.2563,0,0,0
8.336814,1788213286.953606,-5.5897,-3.0960,-3.0960,-3.0960,-3.2087,0,0,0
8.345742,1788213286.961816,-5.6285,-3.2206,-3.2206,-3.2206,-3.1526,0,0,0
8.353550,1788213286.970382,-5.8163,-3.3538,-3.3538,-3.3538,-3.1062,0,0,0
8.361190,1788213286.980053,17.8127,-2.1291,-2.1291,-3.0338,-3.0697,1,0,0
8.368858,1788213286.987681,-5.8214,-2.2992,-2.2992,-2.7138,-3.0431,1,0,0
8.377817,1788213286.995732,20.5078,-1.1763,-1.1763,-2.3938,-3.0257,1,0,0
8.384890,1788213287.003781,-5.7190,-1.3990,-1.3990,-2.0738,-3.0147,1,0,0
8.393855,1788213287.012739,-5.7408,-1.6337,-1.6337,-1.7538,-2.9977,1,0,0
8.401389,1788213287.020295,-5.7844,-1.8238,-1.8238,-1.8238,-2.9738,0,0,0
8.409575,1788213287.028480,-5.7838,-2.0190,-2.0190,-2.0190,-2.9394,0,0,0
8.417696,1788213287.028480,-5.7838,-2.2000,-2.2000,-2.2000,-2.8928,0,0,0
8.425658,1788213287.041568,26.9830,0.0689,0.0689,-1.8800,-2.8380,1,0,0
8.433701,1788213287.045558,-6.0484,-0.0837,-0.0837,-1.5600,-2.7809,1,0,0
8.441435,1788213287.057283,31.0829,2.1359,2.1359,-1.2400,-2.7248,1,0,0
8.449133,1788213287.062339,-5.8433,1.8823,1.8823,-0.9200,-2.6661,1,0,0
8.457758,1788213287.074064,35.3811,4.2987,4.2987,-0.6000,-2.6180,1,0,0
8.465809,1788213287.078675,-5.8076,4.0013,4.0013,-0.2800,-2.5454,1,0,0
8.473849,1788213287.088733,41.5593,6.3813,6.3813,0.0400,-2.4578,1,0,0
8.481399,1788213287.095206,-5.9261,5.8732,5.8732,0.3600,-2.3525,1,0,0
8.489772,1788213287.104319,47.9136,8.3344,8.3344,0.6800,-2.2298,1,0,0
8.497306,1788213287.111682,-5.6872,7.6718,7.6718,1.0000,-2.0900,1,0,0
8.505397,1788213287.120228,53.8790,10.2532,10.2532,1.3200,-1.9743,1,0,0
8.513546,1788213287.129339,-5.8774,9.3101,9.3101,1.6400,-1.9337,1,0,0
8.522077,1788213287.136945,-5.9763,8.5667,8.5667,1.9600,-1.5796,1,0,0
8.529672,1788213287.145969,-6.1619,7.7352,7.7352,2.2800,-1.4388,1,0,0
8.538161,1788213287.153438,-5.9961,7.0946,7.0946,2.6000,-1.2414,1,0,0
8.546151,1788213287.162066,-5.9972,6.4016,6.4016,2.9200,-1.0286,1,0,0
8.553813,1788213287.170752,-6.3056,5.7315,5.7315,3.2400,-0.8016,1,0,0
8.561222,1788213287.181122,77.6159,10.4194,10.4194,3.5600,-0.5619,1,0,0
8.569777,1788213287.186675,-6.1218,9.8315,9.8315,3.8800,-0.3110,1,0,0
8.577802,1788213287.196702,92.8441,15.2698,15.2698,4.2000,-0.0500,1,0,0
8.585804,1788213287.204235,-5.9693,14.2260,14.2260,4.5200,0.2198,1,0,0
8.593821,1788213287.212720,96.1256,18.9455,18.9455,4.8400,0.4974,1,0,0
8.601399,1788213287.220279,-5.9960,17.6834,17.6834,5.1600,0.7819,1,0,0
8.609905,1788213287.228784,-5.9337,16.3738,16.3738,5.4800,0.9992,1,0,0
8.618456,1788213287.237340,-5.8784,15.1554,15.1554,5.8000,1.2935,1,0,0
8.625969,1788213287.244871,-5.8646,14.1527,14.1527,6.1200,1.5925,1,0,0
8.634010,1788213287.244871,-5.8646,13.1573,13.1573,6.4400,1.8955,1,0,0
8.642001,1788213287.261901,-5.8743,11.2781,11.2781,6.7600,2.2019,1,0,0
8.650000,1788213287.261901,-5.8743,10.4491,10.4491,7.0800,2.5112,1,0,0
8.658082,1788213287.275433,115.6155,19.3225,19.3225,7.4000,2.8229,1,0,0
8.666425,1788213287.278971,-5.9835,18.7383,18.7383,7.7200,3.1367,1,0,0
8.673995,1788213287.291875,119.6632,27.2085,27.2085,8.0400,3.3732,1,0,0
8.681568,1788213287.294892,-6.1265,26.5260,26.5260,8.3600,3.6898,1,0,0
8.689633,1788213287.307506,123.1424,34.6839,34.6839,8.6800,4.0076,1,0,0
8.697690,1788213287.312525,-6.0743,33.2837,33.2837,9.0000,4.3264,1,0,0
8.706318,1788213287.322669,128.4551,39.9896,39.9896,9.3200,4.6460,1,0,0
8.714354,1788213287.328243,-6.1242,38.2062,38.2062,9.6400,4.9663,1,0,0
8.722490,1788213287.338267,129.4575,44.6473,44.6473,9.9600,5.2870,1,0,0
8.730100,1788213287.345998,-6.3491,41.9297,41.9297,10.2800,5.6081,1,0,0
8.738267,1788213287.353604,130.2503,46.7819,46.7819,10.6000,5.8491,1,0,0
8.745906,1788213287.361784,-6.0370,43.7923,43.7923,10.9200,6.1710,1,0,0
8.753946,1788213287.370899,-6.0038,40.7859,40.7859,11.2400,6.4968,1,0,0
8.761541,1788213287.378440,-5.9967,38.5040,38.5040,11.5600,6.8273,1,0,0
8.770111,1788213287.387017,-6.0070,36.1298,36.1298,11.8800,7.1613,1,0,0
8.778141,1788213287.396040,-6.0518,33.8399,33.8399,12.2000,7.4977,1,0,0
8.786411,1788213287.403316,-6.1290,32.0636,32.0636,12.5200,7.8358,1,0,0
8.793950,1788213287.412338,-6.2228,29.9237,29.9237,12.8400,8.1748,1,0,0
8.802096,1788213287.419998,-6.4645,28.1434,28.1434,13.1600,8.4294,1,0,0
8.810676,1788213287.428592,-6.4923,26.2171,26.2171,13.4800,8.7689,1,0,0
8.817904,1788213287.436749,-6.4995,24.4560,24.4560,13.8000,9.1081,1,0,0
8.825974,1788213287.445874,-6.4894,22.5784,22.5784,14.1200,9.4467,1,0,0
8.834448,1788213287.453323,-6.4298,21.1065,21.1065,14.4400,9.7846,1,0,0
8.842570,1788213287.461916,141.0531,27.5273,27.5273,14.7600,10.1216,1,0,0
8.850600,1788213287.461916,141.0531,33.1554,33.1554,15.0800,10.4576,1,0,0
8.858133,1788213287.478033,-6.3185,29.5034,29.5034,15.4000,10.7926,1,0,0
8.866684,1788213287.478033,-6.3185,27.7568,27.7568,15.7200,11.1264,1,0,0
8.873710,1788213287.493610,142.2535,38.5377,38.5377,16.0400,11.3760,1,0,0
8.882137,1788213287.494974,-6.3474,38.1458,38.1458,16.3600,11.7080,1,0,0
8.890671,1788213287.508569,144.3571,47.2708,47.2708,16.6800,12.0389,1,0,0
8.898234,1788213287.511576,-6.3868,46.2193,46.2193,17.0000,12.3687,1,0,0
8.906281,1788213287.523167,144.4191,53.6518,53.6518,17.3200,12.6976,1,0,0
8.914352,1788213287.529687,-6.4067,51.1181,51.1181,17.6400,13.0256,1,0,0
8.922915,1788213287.538784,145.0557,56.8616,56.8616,17.9600,13.3527,1,0,0
8.929968,1788213287.545834,-6.3655,53.9572,53.9572,18.2800,13.6791,1,0,0
8.939013,1788213287.554883,146.4768,59.6328,59.6328,18.6000,13.9234,1,0,0
8.947043,1788213287.562927,-6.3046,56.1779,56.1779,18.9200,14.2485,1,0,0
8.954046,1788213287.570944,146.4212,61.1422,61.1422,19.2400,14.5730,1,1,0
8.962696,1788213287.579064,-6.3000,57.5623,57.5623,19.5600,14.8969,1,0,0
8.971073,1788213287.587438,-6.3254,54.2262,54.2262,19.8800,15.2203,1,0,0
8.979084,1788213287.594983,-6.3562,51.4824,51.4824,20.2000,15.5433,1,0,0
8.987110,1788213287.604028,-6.4141,48.2474,48.2474,20.5200,15.8659,1,0,0
8.994133,1788213287.612051,-6.4390,45.4250,45.4250,20.8400,16.1079,1,0,0
9.002296,1788213287.621197,-6.4632,42.3066,42.3066,21.1600,16.4340,1,0,0
9.010930,1788213287.628809,-6.4587,39.7782,39.7782,21.4800,16.7645,1,0,0
9.018670,1788213287.637562,-6.4597,36.9840,36.9840,21.8000,17.0981,1,0,0
9.026202,1788213287.645590,-6.4409,34.5190,34.5190,22.1200,17.4340,1,0,0
9.034886,1788213287.653790,-6.4367,32.1087,32.1087,22.4400,17.7713,1,0,0
9.042826,1788213287.662334,-6.4325,29.7201,29.7201,22.7600,18.1095,1,0,0
9.050352,1788213287.670252,-6.4345,27.6094,27.6094,23.0800,18.4480,1,0,0
9.058924,1788213287.677824,149.3705,33.9040,33.9040,23.4000,18.7019,1,0,0
9.066472,1788213287.686372,-6.4816,31.5204,31.5204,23.7200,19.0402,1,0,0
9.074493,1788213287.693395,149.3638,36.8529,36.8529,24.0400,19.3779,1,0,0
9.082519,1788213287.695399,-6.5102,36.2573,36.2573,24.3600,19.7148,1,0,0
9.091126,1788213287.709001,149.9586,45.3518,45.3518,24.6800,20.0509,1,0,0
9.098624,1788213287.713017,-6.4995,44.0064,44.0064,25.0000,20.3860,1,0,0
9.107218,1788213287.725107,149.4717,51.6152,51.6152,25.3200,20.7201,1,0,0
9.115233,1788213287.729122,-6.4459,50.1581,50.1581,25.6400,20.9700,1,0,0
9.123397,1788213287.740268,151.4567,57.1181,57.1181,25.9600,21.3023,1,0,0
9.130930,1788213287.745832,-6.3862,54.9634,54.9634,26.2800,21.6335,1,0,0
9.139308,1788213287.755835,150.4156,60.9947,60.9947,26.6000,21.9637,1,1,0
9.147371,1788213287.762227,-6.3600,58.3424,58.3424,26.9200,22.2930,1,0,0
9.155379,1788213287.771269,150.3689,63.6927,63.6927,27.2400,22.6214,1,1,0
9.162933,1788213287.778801,-6.2882,60.4365,60.4365,27.5600,22.9489,1,1,0
9.171500,1788213287.787374,151.2353,65.4974,65.4974,27.8800,23.2756,1,1,0
9.179551,1788213287.795414,-6.6399,61.9019,61.9019,28.2000,23.5201,1,1,0
9.187571,1788213287.804442,-6.7006,58.1727,58.1727,28.5200,23.8456,1,0,0
9.194637,1788213287.812510,-6.3487,54.8824,54.8824,28.8400,24.1704,1,0,0
9.202698,1788213287.820063,-6.2766,51.8429,51.8429,29.1600,24.4946,1,0,0
9.210690,1788213287.829057,-6.1958,48.3340,48.3340,29.4800,24.8183,1,0,0
9.219428,1788213287.836320,-6.1256,45.5674,45.5674,29.8000,25.1415,1,0,0
9.227478,1788213287.845359,-6.0712,42.2703,42.2703,30.1200,25.4643,1,0,0
9.235499,1788213287.854378,-6.0628,39.1321,39.1321,30.4400,25.7061,1,0,0
9.243547,1788213287.862431,-6.1017,36.4468,36.4468,30.7600,26.0286,1,0,0
9.250885,1788213287.869788,-6.1419,34.0890,34.0890,31.0800,26.3546,1,0,0
9.259450,1788213287.878332,-6.2173,31.4909,31.4909,31.4000,26.6849,1,0,0
9.267006,1788213287.886906,-6.2624,29.0262,29.0262,31.0800,27.0184,1,0,0
9.275018,1788213287.886906,-6.2624,26.8491,26.8491,30.7600,27.3535,1,0,0
9.283598,1788213287.896930,151.7323,35.6221,35.6221,31.0800,27.6817,1,0,0
9.290949,1788213287.903498,-6.4956,33.5988,33.5988,31.4000,27.9175,1,0,0
9.299556,1788213287.912874,150.8940,40.8916,40.8916,31.7200,28.2176,1,0,0
9.307603,1788213287.920452,-6.2582,38.4353,38.4353,32.0400,28.5048,1,0,0
9.314646,1788213287.929523,-6.2153,35.6254,35.6254,32.3600,28.7826,1,0,0
9.323745,1788213287.937097,-6.1787,33.3657,33.3657,32.6800,29.0539,1,0,0
9.331013,1788213287.945919,-6.1695,30.8633,30.8633,32.3600,29.3208,1,0,0
9.339557,1788213287.953917,-6.1460,28.6994,28.6994,32.0400,29.5851,1,0,0
9.346986,1788213287.962866,-6.1139,26.4161,26.4161,31.7200,29.8426,1,0,0
9.355024,1788213287.970886,-6.1119,24.4736,24.4736,31.4000,30.0261,1,0,0
9.363946,1788213287.978800,-6.0825,22.6584,22.6584,31.0800,30.2526,1,0,0
9.371480,1788213287.990369,150.6187,32.6126,32.6126,31.4000,30.4537,1,0,0
9.379030,1788213287.994883,-6.0211,31.3567,31.3567,31.3567,30.6258,0,0,0
9.387013,1788213288.005909,149.5569,39.6418,39.6418,31.6767,30.7703,1,0,0
9.395583,1788213288.012951,-5.8913,37.4963,37.4963,31.9967,30.8936,1,0,0
9.403121,1788213288.022011,150.4992,43.7508,43.7508,32.3167,30.9744,1,0,0
9.411674,1788213288.029040,-5.6907,41.5307,41.5307,32.6367,31.0960,1,0,0
9.419724,1788213288.037612,150.6170,47.2023,47.2023,32.9567,31.1654,1,0,0
9.427274,1788213288.045181,-5.5225,44.7605,44.7605,33.2767,31.2581,1,0,0
9.435547,1788213288.054451,149.7903,50.8476,50.8476,33.5967,31.3546,1,0,0
9.443578,1788213288.062470,-5.3946,48.1179,48.1179,33.9167,31.4581,1,0,0
9.451594,1788213288.070500,-5.3361,45.4840,45.4840,34.2367,31.5709,1,0,0
9.459596,1788213288.079496,-5.2504,42.6092,42.6092,34.5567,31.6944,1,0,0
9.467168,1788213288.087068,-5.1456,40.2449,40.2449,34.8767,31.8298,1,0,0
9.475726,1788213288.087068,-5.1456,37.8188,37.8188,35.1967,31.9778,1,0,0
9.484138,1788213288.099166,148.6535,45.9073,45.9073,35.5167,32.0971,1,0,0
9.491705,1788213288.111605,-4.4496,42.0248,42.0248,35.8367,32.2678,1,0,0
9.499220,1788213288.115603,147.7169,44.6450,44.6450,36.1567,32.4549,1,0,0
9.507254,1788213288.120141,-4.3175,43.2548,43.2548,36.4767,32.6588,1,0,0
9.515431,1788213288.130188,148.8131,49.8327,49.8327,36.7967,32.8780,1,0,0
9.523442,1788213288.137350,-3.9305,47.4932,47.4932,37.1167,33.1107,1,0,0
9.532241,1788213288.146600,-3.7370,44.6083,44.6083,37.4367,33.3557,1,0,0
9.539265,1788213288.154153,-3.5170,42.3016,42.3016,37.7567,33.6114,1,0,0
9.547832,1788213288.162177,-3.2188,39.9278,39.9278,38.0767,33.8768,1,0,0
9.555874,1788213288.170754,-2.9308,37.4929,37.4929,37.7567,34.1505,1,0,0
9.563916,1788213288.178778,-2.6499,35.3087,35.3087,37.4367,34.4310,1,0,0
9.571435,1788213288.187334,-2.3345,33.0961,33.0961,37.1167,34.6406,1,0,0
9.579486,1788213288.196368,-2.0916,30.8897,30.8897,36.7967,34.9110,1,0,0
9.587556,1788213288.204393,-1.8583,29.0303,29.0303,36.4767,35.1635,1,0,0
9.596564,1788213288.212471,-1.6622,27.2585,27.2585,36.1567,35.3919,1,0,0
9.604110,1788213288.220000,-1.4783,25.6923,25.6923,35.8367,35.5921,1,0,0
9.612167,1788213288.228535,-1.3254,24.0240,24.0240,35.5167,35.7610,1,0,0
9.619731,1788213288.237638,-1.1929,22.3624,22.3624,35.1967,35.8969,1,0,0
9.628285,1788213288.245152,-1.0520,21.0678,21.0678,34.8767,35.9991,1,0,0
9.636336,1788213288.255211,144.9034,29.3654,29.3654,34.5567,36.0536,1,0,0
9.644352,1788213288.262258,-0.7021,27.9056,27.9056,34.2367,36.0972,1,0,0
9.652379,1788213288.271267,141.4501,34.3441,34.3441,34.3441,36.1085,0,0,0
9.659946,1788213288.278839,-0.2339,32.6477,32.6477,34.0241,36.0886,1,0,0
9.668046,1788213288.287946,-0.0084,30.7081,30.7081,33.7041,36.0416,1,0,0
9.676072,1788213288.295972,0.2122,29.0766,29.0766,33.3841,35.9733,1,0,0
9.684125,1788213288.304025,0.4337,27.5197,27.5197,33.0641,35.8844,1,0,0
9.692133,1788213288.304025,0.4337,26.0405,26.0405,32.7441,35.7753,1,0,0
9.699869,1788213288.319769,0.7860,23.4540,23.4540,32.4241,35.6807,1,0,0
9.708930,1788213288.319769,0.7860,22.2024,22.2024,32.1041,35.5383,1,0,0
9.715973,1788213288.333865,140.7976,32.4317,32.4317,32.4241,35.3790,1,0,0
9.724106,1788213288.338410,1.1268,31.4891,31.4891,32.1041,35.2066,1,0,0
9.732770,1788213288.348045,136.7627,37.5336,37.5336,32.4241,35.0204,1,0,0
9.739817,1788213288.353683,1.5190,36.2627,36.2627,32.7441,34.8277,1,0,0
9.748386,1788213288.363275,137.7879,42.2659,42.2659,33.0641,34.6314,1,0,0
9.756428,1788213288.371305,2.1212,40.3171,40.3171,33.3841,34.4865,1,0,0
9.764468,1788213288.379367,135.1812,45.2385,45.2385,33.7041,34.3037,1,0,0
9.772013,1788213288.386887,2.7558,43.2391,43.2391,34.0241,34.1418,1,0,0
9.779993,1788213288.395257,133.0556,48.1872,48.1872,34.3441,34.0063,1,0,0
9.788052,1788213288.403934,3.5801,45.7276,45.7276,34.6641,33.8995,1,0,0
9.796104,1788213288.413007,3.9781,43.3984,43.3984,34.9841,33.8226,1,0,0
9.804650,1788213288.420530,4.3509,41.6259,41.6259,35.3041,33.7759,1,0,0
9.812703,1788213288.429600,4.7198,39.5964,39.5964,35.6241,33.7592,1,0,0
9.820391,1788213288.437198,5.1288,37.9581,37.9581,35.9441,33.7719,1,0,0
9.827944,1788213288.446297,5.6090,36.0993,36.0993,36.0993,33.8129,0,0,0
9.836941,1788213288.453920,6.0275,34.6133,34.6133,35.7793,33.8614,1,0,0
9.844486,1788213288.462383,6.3838,33.0511,33.0511,35.4593,33.9470,1,0,0
9.852573,1788213288.470515,6.7514,31.6325,31.6325,35.1393,34.0485,1,0,0
9.860596,1788213288.479496,7.1426,30.1676,30.1676,34.8193,34.1552,1,0,0
9.868256,1788213288.487584,7.4864,28.9277,28.9277,34.4993,34.2584,1,0,0
9.876496,1788213288.495396,7.8571,27.8047,27.8047,34.1793,34.3517,1,0,0
9.884619,1788213288.503499,112.1873,32.1955,32.1955,33.8593,34.4298,1,0,0
9.892730,1788213288.511586,8.6475,30.9582,30.9582,33.5393,34.4891,1,0,0
9.900987,1788213288.519887,9.1024,29.7693,29.7693,33.2193,34.5272,1,0,0
9.909019,1788213288.519887,9.1024,28.6742,28.6742,32.8993,34.5424,1,0,0
9.916648,1788213288.534598,104.1968,35.3584,35.3584,33.2193,34.5367,1,0,0
9.924721,1788213288.537600,10.0915,34.8592,34.8592,33.5393,34.5182,1,0,0
9.932649,1788213288.551549,99.9788,40.1890,40.1890,33.8593,34.4753,1,0,0
9.941219,1788213288.554567,11.2180,39.6294,39.6294,34.1793,34.4214,1,0,0
9.948360,1788213288.567144,90.4766,43.3546,43.3546,34.4993,34.3652,1,0,0
9.956920,1788213288.571170,12.1915,42.5685,42.5685,34.8193,34.3140,1,0,0
9.965373,1788213288.581252,79.9455,44.8066,44.8066,35.1393,34.2731,1,0,0
9.972487,1788213288.587819,13.1152,43.5289,43.5289,35.4593,34.2517,1,0,0
9.981092,1788213288.596983,75.2222,45.2639,45.2639,35.7793,34.2379,1,0,0
9.989204,1788213288.604006,13.8944,43.9160,43.9160,36.0993,34.2430,1,0,0
9.996123,1788213288.613123,62.8151,44.9427,44.9427,36.4193,34.2683,1,0,0
10.005227,1788213288.621177,14.7438,43.4540,43.4540,36.7393,34.3137,1,0,0
10.012818,1788213288.629195,53.1221,43.9249,43.9249,37.0593,34.3766,1,0,0
10.020877,1788213288.636731,15.6128,42.6004,42.6004,37.3793,34.4607,1,0,0
10.028842,1788213288.645733,16.0849,41.1088,41.1088,37.6993,34.5663,1,0,0
10.036394,1788213288.653299,16.6253,39.9245,39.9245,38.0193,34.6590,1,0,0
