t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
21.067050,1788210595.924226,0.6335,-12.1037,-12.1037,-12.1037,-10.6494,0,0,0
21.075048,1788210595.932224,0.6211,-11.4911,-11.4911,-11.4911,-10.7372,0,0,0
21.084048,1788210595.940220,0.6224,-10.9034,-10.9034,-10.9034,-10.8412,0,0,0
21.092110,1788210595.946304,-37.1030,-11.8727,-11.8727,-11.6234,-10.9428,1,0,0
21.100199,1788210595.948276,0.6196,-11.7190,-11.7190,-11.7190,-11.0290,0,0,0
21.108190,1788210595.962367,-37.5682,-13.8487,-13.8487,-12.4390,-11.1010,1,0,0
21.115957,1788210595.965366,0.6053,-13.5806,-13.5806,-13.1590,-11.1676,1,0,0
21.123899,1788210595.977093,-37.6390,-15.2623,-15.2623,-13.8790,-11.2248,1,0,0
21.132418,1788210595.981075,0.6196,-14.8718,-14.8718,-14.5990,-11.2921,1,0,0
21.140015,1788210595.992601,-38.1770,-16.4803,-16.4803,-15.3190,-11.3798,1,0,0
21.147993,1788210595.998156,0.6130,-15.8982,-15.8982,-15.8982,-11.5054,0,0,0
21.156057,1788210596.009167,-38.4948,-17.3957,-17.3957,-16.6182,-11.6718,1,0,0
21.164059,1788210596.015229,0.6106,-16.7277,-16.7277,-16.7277,-11.8792,0,0,0
21.171698,1788210596.024259,-38.5174,-17.9272,-17.9272,-17.4477,-12.1251,1,0,0
21.179673,1788210596.031862,0.6018,-17.0727,-17.0727,-17.0727,-12.4026,0,0,0
21.187712,1788210596.040891,0.6022,-16.1225,-16.1225,-16.3527,-12.6961,1,0,0
21.195790,1788210596.048802,0.6153,-15.3196,-15.3196,-15.6327,-13.0097,1,0,0
21.203764,1788210596.056972,0.6295,-14.5226,-14.5226,-14.9127,-13.3135,1,0,0
21.212486,1788210596.065946,0.6231,-13.6879,-13.6879,-14.1927,-13.5998,1,0,0
21.220508,1788210596.073649,0.6222,-13.0001,-13.0001,-13.4727,-13.8465,1,0,0
21.228530,1788210596.081637,0.6143,-12.3179,-12.3179,-12.7527,-14.0528,1,0,0
21.236493,1788210596.090659,0.6359,-11.5850,-11.5850,-12.0327,-14.2034,1,0,0
21.244484,1788210596.098682,0.6274,-10.9634,-10.9634,-11.3127,-14.2942,1,0,0
21.252485,1788210596.106675,0.6332,-10.3724,-10.3724,-10.5927,-14.3292,1,0,0
21.260527,1788210596.114660,0.6341,-9.8096,-9.8096,-9.8727,-14.3115,1,0,0
21.268528,1788210596.123648,0.6446,-9.2098,-9.2098,-9.2098,-14.2358,0,0,0
21.276505,1788210596.131654,0.6339,-8.7020,-8.7020,-8.7020,-14.1051,0,0,0
21.284483,1788210596.139636,0.6079,-8.2219,-8.2219,-8.2219,-13.9236,0,0,0
21.292482,1788210596.148695,0.5977,-7.7085,-7.7085,-7.7085,-13.6953,0,0,0
21.300571,1788210596.156748,0.5913,-7.2755,-7.2755,-7.2755,-13.4191,0,0,0
21.308654,1788210596.156748,0.5913,-6.8670,-6.8670,-6.8670,-13.1052,0,0,0
21.316271,1788210596.165830,-40.1654,-8.7671,-8.7671,-7.5870,-12.7518,1,0,0
21.324328,1788210596.180508,-39.5208,-11.4440,-11.4440,-8.3070,-12.4759,1,0,0
21.332983,1788210596.181504,0.6042,-11.3659,-11.3659,-9.0270,-11.9957,1,0,0
21.340973,1788210596.195149,-39.9878,-13.6657,-13.6657,-9.7470,-11.6271,1,0,0
21.347964,1788210596.199170,0.6177,-13.3037,-13.3037,-10.4670,-11.2808,1,0,0
21.356591,1788210596.211147,-39.4384,-15.1474,-15.1474,-11.1870,-10.9799,1,0,0
21.364658,1788210596.215837,0.6096,-14.6876,-14.6876,-11.9070,-10.7371,1,0,0
21.372657,1788210596.225904,-39.3901,-16.1587,-16.1587,-12.6270,-10.5515,1,0,0
21.380713,1788210596.231848,0.5615,-15.5489,-15.5489,-13.3470,-10.4332,1,0,0
21.388667,1788210596.240826,-39.0065,-16.8066,-16.8066,-14.0670,-10.3792,1,0,0
21.396782,1788210596.248866,0.5638,-15.9645,-15.9645,-14.7870,-10.3873,1,0,0
21.404736,1788210596.256901,0.5670,-15.1547,-15.1547,-15.1547,-10.4586,0,0,0
21.412425,1788210596.264897,0.5348,-14.3823,-14.3823,-14.4347,-10.5817,1,0,0
21.420734,1788210596.273595,0.5010,-13.5818,-13.5818,-13.7147,-10.7522,1,0,0
21.428351,1788210596.281907,0.4716,-12.8524,-12.8524,-12.9947,-10.9584,1,0,0
21.436425,1788210596.289588,0.4486,-12.2075,-12.2075,-12.2747,-11.1729,1,0,0
21.444424,1788210596.298619,0.4516,-11.4881,-11.4881,-11.5547,-11.3842,1,0,0
21.452428,1788210596.306583,0.4435,-10.8829,-10.8829,-10.8829,-11.5709,0,0,0
21.461442,1788210596.317589,-38.7029,-12.7550,-12.7550,-11.6029,-11.7199,1,0,0
21.468483,1788210596.323596,0.4566,-12.2507,-12.2507,-12.2507,-11.8188,0,0,0
21.476639,1788210596.332739,0.4507,-11.5229,-11.5229,-11.5307,-11.8817,1,0,0
21.484592,1788210596.340795,0.4730,-10.9099,-10.9099,-10.9099,-11.9224,0,0,0
21.493232,1788210596.348424,0.4624,-10.3554,-10.3554,-10.3554,-11.9472,0,0,0
21.501345,1788210596.356510,0.4215,-9.7978,-9.7978,-9.7978,-11.9561,0,0,0
21.509293,1788210596.365462,0.4282,-9.2136,-9.2136,-9.2136,-11.9538,0,0,0
21.516901,1788210596.373073,0.4143,-8.7403,-8.7403,-8.7403,-11.9107,0,0,0
21.524918,1788210596.381091,0.4128,-8.2665,-8.2665,-8.2665,-11.8622,0,0,0
21.533414,1788210596.381091,0.4128,-7.8172,-7.8172,-7.8172,-11.7598,0,0,0
21.541541,1788210596.392704,-37.0142,-9.9120,-9.9120,-8.5372,-11.6166,1,0,0
21.549541,1788210596.398717,0.4571,-9.5110,-9.5110,-9.2572,-11.4311,1,0,0
21.557219,1788210596.407856,-36.8186,-11.0520,-11.0520,-9.9772,-11.2181,1,0,0
21.565234,1788210596.415422,0.4965,-10.5040,-10.5040,-10.5040,-10.9562,0,0,0
21.573225,1788210596.423396,-36.4272,-11.7724,-11.7724,-11.2240,-10.7726,1,0,0
21.581317,1788210596.432410,0.4395,-11.0967,-11.0967,-11.0967,-10.6278,0,0,0
21.589293,1788210596.440489,0.4507,-10.5171,-10.5171,-10.5171,-10.5533,0,0,0
21.597008,1788210596.448447,0.3946,-9.9743,-9.9743,-9.9743,-10.4796,0,0,0
21.605031,1788210596.457211,0.3896,-9.4067,-9.4067,-9.4067,-10.4494,0,0,0
21.613615,1788210596.466183,0.3932,-8.8559,-8.8559,-8.8559,-10.4352,0,0,0
21.621613,1788210596.472829,0.3962,-8.4633,-8.4633,-8.4633,-10.3970,0,0,0
21.629615,1788210596.484840,-35.1732,-10.4030,-10.4030,-9.1833,-10.3419,1,0,0
21.637615,1788210596.489840,0.4280,-10.0589,-10.0589,-9.9033,-10.2595,1,0,0
21.645648,1788210596.500835,-33.8437,-11.6312,-11.6312,-10.6233,-10.1624,1,0,0
21.653616,1788210596.506885,0.3847,-11.1774,-11.1774,-11.1774,-10.0664,0,0,0
21.661683,1788210596.516808,-33.3956,-12.4993,-12.4993,-11.8974,-9.9916,1,0,0
21.669613,1788210596.523858,0.4776,-11.9364,-11.9364,-11.9364,-9.9570,0,0,0
21.677613,1788210596.532789,-32.9646,-13.0612,-13.0612,-12.6564,-9.9708,1,0,0
21.685626,1788210596.539837,0.4805,-12.4779,-12.4779,-12.4779,-10.0268,0,0,0
21.693614,1788210596.548846,-32.5795,-13.5560,-13.5560,-13.1979,-10.1258,1,0,0
21.701784,1788210596.557013,0.4784,-12.8635,-12.8635,-12.8635,-10.2508,0,0,0
21.709708,1788210596.565889,0.5032,-12.1438,-12.1438,-12.1438,-10.3957,0,0,0
21.717287,1788210596.573464,0.4976,-11.5536,-11.5536,-11.5536,-10.5128,0,0,0
21.725353,1788210596.581549,0.4956,-10.9511,-10.9511,-10.9511,-10.7074,0,0,0
21.733815,1788210596.589483,0.5017,-10.3851,-10.3851,-10.3851,-10.8437,0,0,0
21.742585,1788210596.596680,-30.4738,-11.2761,-11.2761,-11.1051,-10.9486,1,0,0
21.750587,1788210596.598696,0.5224,-11.1235,-11.1235,-11.1235,-11.0247,0,0,0
21.758300,1788210596.610747,-30.1216,-12.4842,-12.4842,-11.8435,-11.0697,1,0,0
21.765278,1788210596.615476,0.5161,-12.0989,-12.0989,-12.0989,-11.1250,0,0,0
21.773282,1788210596.625458,-29.3619,-13.1311,-13.1311,-12.8189,-11.1644,1,0,0
21.782327,1788210596.631480,0.5021,-12.6228,-12.6228,-12.6228,-11.2141,0,0,0
21.789284,1788210596.641470,-28.6215,-13.5771,-13.5771,-13.3428,-11.2767,1,0,0
21.798265,1788210596.648479,0.4958,-12.9719,-12.9719,-12.9719,-11.3601,0,0,0
21.806300,1788210596.657475,-27.5098,-13.7562,-13.7562,-13.6919,-11.4653,1,0,0
21.813940,1788210596.664456,0.4524,-13.1484,-13.1484,-13.1484,-11.5766,0,0,0
21.821919,1788210596.674103,0.4673,-12.3500,-12.3500,-12.4284,-11.7007,1,0,0
21.829919,1788210596.682151,0.4979,-11.7107,-11.7107,-11.7107,-11.8210,0,0,0
21.837867,1788210596.690161,0.4977,-11.1018,-11.1018,-11.1018,-11.9223,0,0,0
21.845922,1788210596.698099,0.5344,-10.5231,-10.5231,-10.5231,-11.9992,0,0,0
21.853922,1788210596.707107,0.5292,-9.9004,-9.9004,-9.9004,-12.0442,0,0,0
21.861911,1788210596.718119,-25.3841,-10.9399,-10.9399,-10.6204,-12.0551,1,0,0
21.869934,1788210596.723089,0.5630,-10.5756,-10.5756,-10.5756,-12.0253,0,0,0
21.877919,1788210596.734113,-24.2291,-11.4886,-11.4886,-11.2956,-11.9747,1,0,0
21.885937,1788210596.740086,0.6391,-11.0321,-11.0321,-11.0321,-11.9040,0,0,0
21.893924,1788210596.749131,-23.3305,-11.7129,-11.7129,-11.7129,-11.8335,0,0,0
21.902026,1788210596.756172,0.6954,-11.1677,-11.1677,-11.1677,-11.7657,0,0,0
21.910007,1788210596.766187,-22.4402,-11.8528,-11.8528,-11.8528,-11.7149,0,0,0
21.918634,1788210596.773810,0.7038,-11.2590,-11.2590,-11.2590,-11.6719,0,0,0
21.926292,1788210596.782438,0.7072,-10.6186,-10.6186,-10.6186,-11.6431,0,0,0
21.934565,1788210596.790432,0.7318,-10.0502,-10.0502,-10.0502,-11.6168,0,0,0
21.942538,1788210596.798657,0.7557,-9.4916,-9.4916,-9.4916,-11.5813,0,0,0
21.950596,1788210596.806657,0.7636,-8.9729,-8.9729,-8.9729,-11.5303,0,0,0
21.958540,1788210596.813701,-20.9333,-9.5033,-9.5033,-9.5033,-11.4523,0,0,0
21.966554,1788210596.814660,0.7666,-9.4383,-9.4383,-9.4383,-11.3470,0,0,0
21.974124,1788210596.828775,-19.7174,-10.3095,-10.3095,-10.1583,-11.2258,1,0,0
21.982208,1788210596.831300,0.7236,-10.1284,-10.1284,-10.1284,-11.0884,0,0,0
21.990252,1788210596.844424,-18.8168,-10.8157,-10.8157,-10.8157,-10.9575,0,0,0
21.998280,1788210596.848350,0.7153,-10.5248,-10.5248,-10.5248,-10.8715,0,0,0
22.006291,1788210596.860467,-17.4177,-11.0309,-11.0309,-11.0309,-10.7586,0,0,0
22.014927,1788210596.865469,0.7065,-10.6565,-10.6565,-10.6565,-10.6957,0,0,0
22.022937,1788210596.875120,-16.7384,-11.0177,-11.0177,-11.0177,-10.6598,0,0,0
22.030946,1788210596.882113,0.7491,-10.4997,-10.4997,-10.4997,-10.6348,0,0,0
22.038943,1788210596.891111,-15.7899,-10.7940,-10.7940,-10.7940,-10.6181,0,0,0
22.046933,1788210596.898091,0.7956,-10.2844,-10.2844,-10.2844,-10.6070,0,0,0
22.054957,1788210596.907108,0.8015,-9.6598,-9.6598,-9.6598,-10.5994,0,0,0
22.062937,1788210596.916117,0.8100,-9.0678,-9.0678,-9.0678,-10.5854,0,0,0
22.071179,1788210596.924133,0.8003,-8.5663,-8.5663,-8.5663,-10.5686,0,0,0
22.079222,1788210596.932347,0.7955,-8.0777,-8.0777,-8.0777,-10.5299,0,0,0
22.087242,1788210596.940488,0.7691,-7.6187,-7.6187,-7.6187,-10.4841,0,0,0
22.095244,1788210596.948405,0.7526,-7.1945,-7.1945,-7.1945,-10.4111,0,0,0
22.103292,1788210596.956455,0.7702,-6.7837,-6.7837,-6.7837,-10.3147,0,0,0
22.111289,1788210596.965471,0.7685,-6.3496,-6.3496,-6.3496,-10.1882,0,0,0
22.119058,1788210596.973165,0.7909,-5.9959,-5.9959,-5.9959,-10.0383,0,0,0
22.126682,1788210596.982758,-11.0697,-6.3033,-6.3033,-6.3033,-9.8566,0,0,0
22.135269,1788210596.990382,0.8112,-5.9557,-5.9557,-5.9557,-9.6576,0,0,0
22.143017,1788210596.999113,-9.7706,-6.1664,-6.1664,-6.1664,-9.4357,0,0,0
22.151014,1788210597.007190,0.7941,-5.8087,-5.8087,-5.8087,-9.2074,0,0,0
22.158944,1788210597.014703,0.7809,-5.4920,-5.4920,-5.4920,-8.9776,0,0,0
22.166680,1788210597.022739,0.7664,-5.1711,-5.1711,-5.1711,-8.7435,0,0,0
22.175066,1788210597.031244,0.7771,-4.8490,-4.8490,-4.8490,-8.4530,0,0,0
22.183017,1788210597.031244,0.7771,-4.5613,-4.5613,-4.5613,-8.2826,0,0,0
22.191095,1788210597.046253,-7.4473,-4.8244,-4.8244,-4.8244,-8.0531,0,0,0
22.199247,1788210597.048271,0.7625,-4.7498,-4.7498,-4.7498,-7.7557,0,0,0
22.207245,1788210597.061423,-6.4996,-4.8909,-4.8909,-4.8909,-7.5158,0,0,0
22.215770,1788210597.065624,0.7750,-4.7362,-4.7362,-4.7362,-7.2727,0,0,0
22.223770,1788210597.075945,-6.1463,-4.8268,-4.8268,-4.8268,-7.0360,0,0,0
22.231771,1788210597.081946,0.7624,-4.6118,-4.6118,-4.6118,-6.8125,0,0,0
22.239775,1788210597.091949,-4.7115,-4.6181,-4.6181,-4.6181,-6.6048,0,0,0
22.246772,1788210597.097948,0.7320,-4.4127,-4.4127,-4.4127,-6.4577,0,0,0
22.255773,1788210597.106945,-3.2645,-4.3480,-4.3480,-4.3480,-6.2385,0,0,0
22.263773,1788210597.115944,0.7566,-4.0601,-4.0601,-4.0601,-6.0742,0,0,0
22.271768,1788210597.122944,0.7665,-3.8454,-3.8454,-3.8454,-5.9192,0,0,0
22.279773,1788210597.131949,0.7668,-3.5847,-3.5847,-3.5847,-5.7647,0,0,0
22.287772,1788210597.142944,-1.8012,-3.4635,-3.4635,-3.4635,-5.6101,0,0,0
22.294772,1788210597.148943,0.7624,-3.3015,-3.3015,-3.3015,-5.4560,0,0,0
22.303779,1788210597.156952,0.7646,-3.0961,-3.0961,-3.0961,-5.3034,0,0,0
22.311776,1788210597.165952,0.7705,-2.8780,-2.8780,-2.8780,-5.1530,0,0,0
22.319932,1788210597.173101,0.7559,-2.7132,-2.7132,-2.7132,-5.0026,0,0,0
22.327942,1788210597.181119,0.7566,-2.5377,-2.5377,-2.5377,-4.8919,0,0,0
22.335447,1788210597.190121,0.7321,-2.3534,-2.3534,-2.3534,-4.7056,0,0,0
22.343972,1788210597.199138,0.7032,-2.1809,-2.1809,-2.1809,-4.5516,0,0,0
22.351971,1788210597.207149,0.7005,-2.0356,-2.0356,-2.0356,-4.3929,0,0,0
22.359976,1788210597.215147,0.6940,-1.8982,-1.8982,-1.8982,-4.2332,0,0,0
22.367975,1788210597.223145,0.6833,-1.7684,-1.7684,-1.7684,-4.0687,0,0,0
22.375972,1788210597.232145,3.0094,-1.4996,-1.4996,-1.4996,-3.8997,0,0,0
22.384032,1788210597.240197,0.6658,-1.3900,-1.3900,-1.3900,-3.7374,0,0,0
22.392032,1788210597.248206,0.6690,-1.2865,-1.2865,-1.2865,-3.5731,0,0,0
22.400043,1788210597.248206,0.6690,-1.1883,-1.1883,-1.1883,-3.4124,0,0,0
22.408041,1788210597.263226,4.2495,-0.6978,-0.6978,-0.6978,-3.2542,0,0,0
22.416152,1788210597.265217,0.6987,-0.6797,-0.6797,-0.6797,-3.0954,0,0,0
22.423672,1788210597.278848,4.8581,-0.2224,-0.2224,-0.2224,-2.9365,0,0,0
22.431798,1788210597.281849,0.7024,-0.2044,-0.2044,-0.2044,-2.7741,0,0,0
22.439797,1788210597.293974,5.5424,0.2216,0.2216,0.2216,-2.6049,0,0,0
22.447797,1788210597.298969,0.7248,0.2377,0.2377,0.2377,-2.4334,0,0,0
22.455791,1788210597.308973,6.9280,0.6526,0.6526,0.6526,-2.2557,0,0,0
22.463802,1788210597.314978,0.7285,0.6555,0.6555,0.6555,-2.0734,0,0,0
22.472338,1788210597.324978,8.0595,1.1147,1.1147,1.1147,-1.8910,0,0,0
22.479344,1788210597.331527,0.7642,1.1002,1.1002,1.1002,-1.7011,0,0,0
22.488352,1788210597.340521,8.2974,1.5043,1.5043,1.5043,-1.6523,0,0,0
22.496427,1788210597.349068,0.7832,1.4658,1.4658,1.4658,-1.3199,0,0,0
22.504450,1788210597.356622,0.7889,1.4338,1.4338,1.4338,-1.1282,0,0,0
22.512445,1788210597.365622,0.7898,1.3979,1.3979,1.3979,-0.9308,0,0,0
22.520173,1788210597.373574,0.7706,1.3669,1.3669,1.3669,-0.7343,0,0,0
22.527988,1788210597.381703,0.7758,1.3371,1.3371,1.3371,-0.5392,0,0,0
22.535624,1788210597.390403,0.7757,1.3070,1.3070,1.3070,-0.3965,0,0,0
22.543870,1788210597.398634,0.7965,1.2811,1.2811,1.2811,-0.1767,0,0,0
22.551868,1788210597.405534,0.8026,1.2606,1.2606,1.2606,-0.0126,0,0,0
22.559882,1788210597.416051,11.6658,1.9284,1.9284,1.9284,0.1357,0,0,0
22.567875,1788210597.424050,0.8263,1.8739,1.8739,1.8739,0.2689,0,0,0
22.575867,1788210597.432043,0.8251,1.8222,1.8222,1.8222,0.3875,0,0,0
22.583883,1788210597.440066,0.8210,1.7727,1.7727,1.7727,0.5076,0,0,0
22.591883,1788210597.448060,0.8251,1.7262,1.7262,1.7262,0.6233,0,0,0
22.600427,1788210597.448060,0.8251,1.6820,1.6820,1.6820,0.7370,0,0,0
22.608033,1788210597.465209,0.8453,1.5989,1.5989,1.5989,0.8481,0,0,0
22.616559,1788210597.465209,0.8453,1.5621,1.5621,1.5621,0.9534,0,0,0
22.624559,1788210597.477740,13.1688,2.4313,2.4313,2.2821,1.0539,1,0,0
22.632565,1788210597.481735,0.8088,2.3906,2.3906,2.3906,1.1378,0,0,0
22.640649,1788210597.494740,14.3061,3.3179,3.3179,3.1106,1.2084,1,0,0
22.648454,1788210597.497825,0.8187,3.2690,3.2690,3.2690,1.2798,0,0,0
22.656455,1788210597.508623,14.8080,4.0272,4.0272,3.9890,1.3522,1,0,0
22.664454,1788210597.514623,0.8408,3.9078,3.9078,3.9078,1.4373,0,0,0
22.672454,1788210597.524626,15.4124,4.6132,4.6132,4.6132,1.5404,0,0,0
22.680454,1788210597.531626,0.8353,4.4487,4.4487,4.4487,1.6663,0,0,0
22.688455,1788210597.540625,15.9246,5.0869,5.0869,5.0869,1.8127,0,0,0
22.696455,1788210597.548630,0.8377,4.8764,4.8764,4.8764,1.9816,0,0,0
22.704470,1788210597.556640,0.8279,4.6766,4.6766,4.6766,2.1532,0,0,0
22.712469,1788210597.565646,0.7986,4.4636,4.4636,4.4636,2.3417,0,0,0
22.720990,1788210597.573161,0.7840,4.2940,4.2940,4.2940,2.4809,0,0,0
22.728003,1788210597.582179,0.7840,4.1023,4.1023,4.1023,2.7098,0,0,0
22.736517,1788210597.591175,0.7772,3.9218,3.9218,3.9218,2.8851,0,0,0
22.744572,1788210597.598743,0.7664,3.7768,3.7768,3.7768,3.0417,0,0,0
22.751976,1788210597.607758,0.7596,3.6135,3.6135,3.6135,3.1857,0,0,0
22.760636,1788210597.614905,0.7527,3.4897,3.4897,3.4897,3.3138,0,0,0
22.768009,1788210597.623835,0.7626,3.3441,3.3441,3.3441,3.4158,0,0,0
22.776044,1788210597.632218,0.7750,3.2152,3.2152,3.2152,3.4992,0,0,0
22.784067,1788210597.640238,0.7899,3.0987,3.0987,3.0987,3.5593,0,0,0
22.792087,1788210597.649263,18.3753,3.9280,3.9280,3.8187,3.6025,1,0,0
22.800101,1788210597.656270,0.8144,3.7955,3.7955,3.7955,3.6305,0,0,0
22.808502,1788210597.664276,0.8122,3.6517,3.6517,3.6517,3.6440,0,0,0
22.817066,1788210597.664276,0.8122,3.5153,3.5153,3.5153,3.6548,0,0,0
22.825031,1788210597.679703,19.0778,4.9089,4.9089,4.2353,3.6635,1,0,0
22.832623,1788210597.682207,0.8191,4.8448,4.8448,4.8448,3.6696,0,0,0
22.840628,1788210597.694799,19.2696,5.9228,5.9228,5.5648,3.6794,1,0,0
22.849623,1788210597.697804,0.7895,5.8262,5.8262,5.8262,3.7000,0,0,0
22.857624,1788210597.710796,19.3514,6.8705,6.8705,6.5462,3.7451,1,0,0
22.865623,1788210597.715809,0.7678,6.6806,6.6806,6.6806,3.8092,0,0,0
22.872625,1788210597.726799,19.7589,7.5473,7.5473,7.4006,3.8713,1,0,0
22.881624,1788210597.731803,0.7679,7.3363,7.3363,7.3363,4.0163,0,0,0
22.889623,1788210597.741803,20.1578,8.1155,8.1155,8.0563,4.1250,1,0,0
22.897624,1788210597.748803,0.7822,7.7997,7.7997,7.7997,4.3438,0,0,0
22.905637,1788210597.757813,19.4638,8.4426,8.4426,8.4426,4.5426,0,0,0
22.912642,1788210597.765817,0.7810,8.0676,8.0676,8.0676,4.7605,0,0,0
22.921266,1788210597.774334,19.6588,8.6735,8.6735,8.6735,4.9829,0,0,0
22.929283,1788210597.782459,0.7887,8.2820,8.2820,8.2820,5.2154,0,0,0
22.937283,1788210597.790463,0.7886,7.9175,7.9175,7.9175,5.4466,0,0,0
22.945419,1788210597.798593,0.7772,7.5669,7.5669,7.5669,5.6781,0,0,0
22.952933,1788210597.807597,0.7920,7.2023,7.2023,7.2023,5.9052,0,0,0
22.960948,1788210597.815125,0.8181,6.9139,6.9139,6.9139,6.1190,0,0,0
22.969944,1788210597.824125,0.8067,6.5858,6.5858,6.5858,6.3100,0,0,0
22.977944,1788210597.832125,0.7939,6.3064,6.3064,6.3064,6.4776,0,0,0
22.985948,1788210597.840124,0.7994,6.0399,6.0399,6.0399,6.6127,0,0,0
22.993942,1788210597.849124,0.7718,5.7540,5.7540,5.7540,6.7113,0,0,0
23.001962,1788210597.857139,0.8037,5.5126,5.5126,5.5126,6.7771,0,0,0
23.009959,1788210597.866135,20.3121,6.3090,6.3090,6.2326,6.8086,1,0,0
23.017492,1788210597.873667,0.8177,6.0586,6.0586,6.0586,6.8144,0,0,0
23.025489,1788210597.881663,0.8256,5.8051,5.8051,5.8051,6.7949,0,0,0
23.034486,1788210597.890664,0.8148,5.5339,5.5339,5.5339,6.7707,0,0,0
23.041484,1788210597.898660,0.8239,5.3045,5.3045,5.3045,6.7373,0,0,0
23.050488,1788210597.898660,0.8239,5.0858,5.0858,5.0858,6.6963,0,0,0
23.057485,1788210597.912661,19.6633,6.2744,6.2744,5.8058,6.6491,1,0,0
23.066491,1788210597.914661,0.8433,6.2061,6.2061,6.2061,6.5861,0,0,0
23.073484,1788210597.927668,19.7987,7.2355,7.2355,6.9261,6.5353,1,0,0
23.082486,1788210597.931667,0.8669,7.0783,7.0783,7.0783,6.4457,0,0,0
23.090568,1788210597.943738,19.6802,7.9686,7.9686,7.7983,6.3849,1,0,0
23.098557,1788210597.948735,0.8622,7.7516,7.7516,7.7516,6.3451,0,0,0
23.106573,1788210597.958751,18.9939,8.4205,8.4205,8.4205,6.3327,0,0,0
23.114577,1788210597.965748,0.8526,8.1016,8.1016,8.1016,6.3503,0,0,0
23.122113,1788210597.974283,19.3069,8.6760,8.6760,8.6760,6.3980,0,0,0
23.130258,1788210597.982409,0.8563,8.2955,8.2955,8.2955,6.4771,0,0,0
23.138442,1788210597.990306,0.8553,7.9425,7.9425,7.9425,6.5749,0,0,0
23.145819,1788210597.998846,0.8834,7.5799,7.5799,7.5799,6.6869,0,0,0
23.153981,1788210598.007133,0.8767,7.2440,7.2440,7.2440,6.7966,0,0,0
23.162416,1788210598.015521,0.8992,6.9211,6.9211,6.9211,6.8991,0,0,0
23.170369,1788210598.023661,0.9129,6.6229,6.6229,6.6229,6.9898,0,0,0
23.177999,1788210598.032177,0.9129,6.3263,6.3263,6.3263,7.0603,0,0,0
23.185999,1788210598.040176,0.9409,6.0620,6.0620,6.0620,7.1101,0,0,0
23.193996,1788210598.049176,0.9422,5.7805,5.7805,5.7805,7.1358,0,0,0
23.202018,1788210598.057187,0.9213,5.5407,5.5407,5.5407,7.1378,0,0,0
23.210018,1788210598.067194,17.7285,6.2756,6.2756,6.2607,7.1178,1,0,0
23.218550,1788210598.073723,0.9378,6.0605,6.0605,6.0605,7.0786,0,0,0
23.226549,1788210598.082724,17.0753,6.6581,6.6581,6.6581,7.0249,0,0,0
23.234552,1788210598.089721,0.9706,6.4144,6.4144,6.4144,6.9668,0,0,0
23.242596,1788210598.098723,0.9505,6.1162,6.1162,6.1162,6.9081,0,0,0
23.250554,1788210598.098723,0.9505,5.8633,5.8633,5.8633,6.8581,0,0,0
23.258612,1788210598.113728,16.2510,6.7701,6.7701,6.5833,6.8080,1,0,0
23.266552,1788210598.122730,0.9024,6.4507,6.4507,6.4507,6.7626,0,0,0
23.274546,1788210598.128730,15.6414,6.7880,6.7880,6.7880,6.7191,0,0,0
23.282545,1788210598.131722,0.8904,6.6776,6.6776,6.6776,6.6774,0,0,0
23.290665,1788210598.144723,15.2836,7.3320,7.3320,7.3320,6.6414,0,0,0
23.298582,1788210598.148782,0.9362,7.1711,7.1711,7.1711,6.6101,0,0,0
23.306708,1788210598.159879,14.9165,7.6786,7.6786,7.6786,6.5917,0,0,0
23.313716,1788210598.165775,0.9203,7.4348,7.4348,7.4348,6.5903,0,0,0
23.323360,1788210598.174608,14.6330,7.8150,7.8150,7.8150,6.6040,0,0,0
23.331379,1788210598.182537,0.9057,7.4841,7.4841,7.4841,6.6311,0,0,0
23.339373,1788210598.190611,0.8868,7.1614,7.1614,7.1614,6.6745,0,0,0
23.347033,1788210598.199187,0.8662,6.8341,6.8341,6.8341,6.7282,0,0,0
23.355032,1788210598.207204,0.8563,6.5416,6.5416,6.5416,6.7782,0,0,0
23.362359,1788210598.216207,0.8916,6.2321,6.2321,6.2321,6.8250,0,0,0
23.370886,1788210598.224068,0.9067,5.9750,5.9750,5.9750,6.8574,0,0,0
23.379426,1788210598.231585,0.8943,5.7394,5.7394,5.7394,6.8773,0,0,0
23.386540,1788210598.240602,0.9126,5.4729,5.4729,5.4729,6.8756,0,0,0
23.395432,1788210598.251601,12.0224,5.9061,5.9061,5.9061,6.8537,0,0,0
23.403448,1788210598.257605,0.9254,5.7202,5.7202,5.7202,6.8165,0,0,0
23.411446,1788210598.267617,10.5813,6.0140,6.0140,6.0140,6.7662,0,0,0
23.418836,1788210598.274004,0.9513,5.8139,5.8139,5.8139,6.7238,0,0,0
23.426443,1788210598.283619,10.2619,6.0723,6.0723,6.0723,6.6477,0,0,0
23.435104,1788210598.290165,0.9323,5.8646,5.8646,5.8646,6.5886,0,0,0
23.443066,1788210598.299184,0.9242,5.5932,5.5932,5.5932,6.5319,0,0,0
23.451012,1788210598.307188,0.9298,5.3639,5.3639,5.3639,6.4791,0,0,0
23.459079,1788210598.315186,0.9458,5.1465,5.1465,5.1465,6.4282,0,0,0
