t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
15.117336,1788209097.324159,28.5980,21.7965,21.7965,3.9412,1.9349,1,1,0
15.125047,1788209097.332391,28.9396,22.1847,22.1847,4.0612,2.1212,1,1,0
15.133724,1788209097.341182,29.6290,22.6150,22.6150,4.1812,2.3648,1,1,0
15.141530,1788209097.349459,29.7767,23.0060,23.0060,4.3012,2.3648,1,1,0
15.149458,1788209097.357558,29.7042,23.3642,23.3642,4.4212,2.5485,1,1,0
15.156927,1788209097.366935,31.0360,23.8349,23.8349,4.5412,2.5485,1,1,0
15.165924,1788209097.374030,30.9594,24.1708,24.1708,4.6612,2.7577,1,1,0
15.173675,1788209097.382604,31.4555,24.5818,24.5818,4.7812,3.0204,1,1,0
15.181263,1788209097.391380,32.1531,25.0182,25.0182,4.9012,3.1312,1,1,0
15.189595,1788209097.400380,32.1846,25.4411,25.4411,5.0212,3.2435,1,1,0
15.197566,1788209097.407603,32.7247,25.7903,25.7903,5.1412,3.3281,1,1,0
15.205260,1788209097.415686,32.9603,26.1727,26.1727,5.2612,3.4686,1,1,0
15.213337,1788209097.424379,32.9826,26.5615,26.5615,5.3812,3.5547,1,1,0
15.221213,1788209097.433569,33.2205,26.9618,26.9618,5.5012,3.7005,1,1,0
15.228959,1788209097.440983,33.0639,27.2611,27.2611,5.6212,3.8196,1,1,0
15.236547,1788209097.448984,34.3374,27.6343,27.6343,5.7412,3.9360,1,1,0
15.245253,1788209097.458362,34.5813,28.0595,28.0595,5.8612,4.0543,1,1,0
15.253760,1788209097.465365,34.8778,28.3761,28.3761,5.9812,4.1734,1,1,0
15.261383,1788209097.474415,35.0145,28.7689,28.7689,6.1012,4.2305,1,1,0
15.269898,1788209097.482918,35.1345,29.1238,29.1238,6.2212,4.2305,1,1,0
15.277951,1788209097.490975,35.4874,29.4609,29.4609,6.3412,4.4398,1,1,0
15.285952,1788209097.498980,35.9340,29.8016,29.8016,6.4612,4.4398,1,1,0
15.293650,1788209097.498980,35.9340,30.1240,30.1240,6.5812,4.7028,1,1,0
15.301645,1788209097.507680,36.2785,30.4740,30.4740,6.7012,4.7028,1,1,0
15.309980,1788209097.517267,36.1920,30.8298,30.8298,6.8212,4.9127,1,1,0
15.317945,1788209097.525012,36.5929,31.1228,31.1228,6.9412,4.9127,1,1,0
15.325507,1788209097.532937,37.2784,31.4426,31.4426,7.0612,5.2461,1,1,0
15.333130,1788209097.541183,36.6342,31.7225,31.7225,7.1812,5.3656,1,1,0
15.341581,1788209097.549219,37.1829,32.0094,32.0094,7.3012,5.4876,1,1,0
15.349508,1788209097.557609,38.0871,32.3420,32.3420,7.4212,5.6147,1,1,0
15.357874,1788209097.565615,38.0512,32.6408,32.6408,7.5412,5.7374,1,1,0
15.365790,1788209097.574909,37.8965,32.9569,32.9569,7.6612,5.8335,1,1,0
15.374285,1788209097.583905,38.0572,33.2541,33.2541,7.7812,5.9926,1,1,0
15.382301,1788209097.591332,38.3767,33.5030,33.5030,7.9012,6.1216,1,1,0
15.389954,1788209097.599366,38.6959,33.7746,33.7746,8.0212,6.2526,1,1,0
15.398227,1788209097.607428,38.6228,34.0288,34.0288,8.1412,6.3767,1,1,0
15.406174,1788209097.616204,39.4419,34.3361,34.3361,8.2612,6.4076,1,1,0
15.413817,1788209097.624754,39.3062,34.6112,34.6112,8.3812,6.5673,1,1,0
15.422041,1788209097.633048,39.2404,34.8599,34.8599,8.5012,6.5673,1,1,0
15.430273,1788209097.641238,40.0509,35.1353,35.1353,8.6212,6.8134,1,1,0
15.438207,1788209097.649281,39.7027,35.3733,35.3733,8.7412,6.9952,1,1,0
15.445783,1788209097.657706,39.9380,35.6216,35.6216,8.8612,7.1146,1,1,0
15.453710,1788209097.665805,39.9270,35.8471,35.8471,8.9812,7.2360,1,1,0
15.462035,1788209097.673960,40.3373,36.0835,36.0835,9.1012,7.3560,1,1,0
15.470290,1788209097.682339,40.1834,36.3048,36.3048,9.2212,7.4788,1,1,0
15.477635,1788209097.691664,40.4350,36.5510,36.5510,9.3412,7.6010,1,1,0
15.486719,1788209097.698757,40.4700,36.7312,36.7312,9.4612,7.7243,1,1,0
15.493248,1788209097.698757,40.4700,36.9237,36.9237,9.5812,7.8492,1,1,0
15.502777,1788209097.709004,40.6377,37.1648,37.1648,9.7012,7.9734,1,1,0
15.509774,1788209097.716806,41.0232,37.3583,37.3583,9.8212,8.0954,1,1,0
15.518396,1788209097.725398,41.1576,37.5669,37.5669,9.9412,8.2188,1,1,0
15.525988,1788209097.732425,41.0554,37.7250,37.7250,10.0612,8.3389,1,1,0
15.534798,1788209097.741101,41.2836,37.9218,37.9218,10.1812,8.4609,1,1,0
15.542794,1788209097.749823,40.8662,38.0853,38.0853,10.3012,8.5823,1,1,0
15.549901,1788209097.758418,41.1915,38.2551,38.2551,10.4212,8.7010,1,1,0
15.558831,1788209097.765744,41.2749,38.3968,38.3968,10.5412,8.8230,1,1,0
15.566518,1788209097.773846,41.5463,38.5594,38.5594,10.6612,8.9438,1,1,0
15.574515,1788209097.783541,41.2937,38.7262,38.7262,10.7812,9.0631,1,1,0
15.581930,1788209097.790546,41.6845,38.8588,38.8588,10.9012,9.1825,1,1,0
15.589910,1788209097.799965,41.6052,39.0216,39.0216,11.0212,9.3059,1,1,0
15.598473,1788209097.806967,41.6093,39.1373,39.1373,11.1412,9.4266,1,1,0
15.606394,1788209097.816502,41.8787,39.3013,39.3013,11.2612,9.5502,1,1,0
15.614391,1788209097.824505,41.9262,39.4343,39.4343,11.3812,9.6091,1,1,0
15.622072,1788209097.833085,41.5321,39.5476,39.5476,11.5012,9.7963,1,1,0
15.630219,1788209097.841720,41.8851,39.6745,39.6745,11.6212,9.9170,1,1,0
15.638490,1788209097.848903,41.4142,39.7537,39.7537,11.7412,10.0390,1,1,0
15.646492,1788209097.857528,41.7685,39.8627,39.8627,11.8612,10.1570,1,1,0
15.654118,1788209097.866173,41.2307,39.9368,39.9368,11.9812,10.2750,1,1,0
15.662111,1788209097.874215,41.2904,40.0051,40.0051,12.1012,10.3944,1,1,0
15.670203,1788209097.883244,41.6143,40.0956,40.0956,12.2212,10.5123,1,1,0
15.679132,1788209097.892237,41.3135,40.1637,40.1637,12.3412,10.6612,1,1,0
15.686717,1788209097.899750,41.3466,40.2194,40.2194,12.4612,10.7827,1,1,0
15.694809,1788209097.907833,41.0404,40.2608,40.2608,12.5812,10.9013,1,1,0
15.703213,1788209097.916252,41.2167,40.3108,40.3108,12.7012,11.0240,1,1,0
15.710211,1788209097.916252,41.2167,40.3560,40.3560,12.8212,11.1441,1,1,0
15.718288,1788209097.932317,40.8034,40.3984,40.3984,12.9412,11.2345,1,1,0
15.726892,1788209097.932317,40.8034,40.4185,40.4185,13.0612,11.3861,1,1,0
15.735242,1788209097.942014,41.1096,40.4595,40.4595,13.1812,11.4767,1,1,0
15.743244,1788209097.949271,40.6615,40.4686,40.4686,13.3012,11.5995,1,1,0
15.751123,1788209097.957273,40.3960,40.4650,40.4650,13.4212,11.7512,1,1,0
15.759126,1788209097.966225,40.1755,40.4492,40.4492,13.5412,11.8728,1,1,0
15.766703,1788209097.974226,40.9645,40.4745,40.4745,13.6612,11.9931,1,1,0
15.774693,1788209097.982812,40.3635,40.4687,40.4687,13.7812,12.1133,1,1,0
15.782967,1788209097.991796,40.0264,40.4445,40.4445,13.9012,12.2334,1,1,0
15.790987,1788209097.999002,39.7438,40.4134,40.4134,14.0212,12.3518,1,1,0
15.799249,1788209098.007083,39.6329,40.3749,40.3749,14.1412,12.4686,1,1,0
15.807262,1788209098.016369,39.4356,40.3221,40.3221,14.2612,12.5883,1,1,0
15.814857,1788209098.024371,39.5353,40.2837,40.2837,14.3812,12.7071,1,1,0
15.822385,1788209098.032419,39.6190,40.2512,40.2512,14.5012,12.8266,1,1,0
15.830896,1788209098.040923,39.4486,40.2099,40.2099,14.6212,12.9463,1,1,0
15.838770,1788209098.049784,38.9740,40.1438,40.1438,14.7412,13.0624,1,1,0
15.846779,1788209098.057888,38.9641,40.0859,40.0859,14.8612,13.1855,1,1,0
15.855435,1788209098.066465,38.5895,40.0086,40.0086,14.9812,13.3064,1,1,0
15.863504,1788209098.074541,38.6554,39.9426,39.9426,15.1012,13.4287,1,1,0
15.871654,1788209098.083580,38.0030,39.8376,39.8376,15.2212,13.5180,1,1,0
15.879659,1788209098.090685,37.6461,39.7434,39.7434,15.3412,13.6693,1,1,0
15.887357,1788209098.099308,37.6456,39.6352,39.6352,15.4612,13.7875,1,1,0
15.894922,1788209098.107947,38.0007,39.5508,39.5508,15.5812,13.9077,1,1,0
15.903646,1788209098.116640,36.9859,39.4179,39.4179,15.7012,14.0293,1,1,0
15.911598,1788209098.123667,37.0381,39.3172,39.3172,15.8212,14.1455,1,1,0
15.918792,1788209098.132822,37.0768,39.1950,39.1950,15.9412,14.2658,1,1,0
15.927486,1788209098.132822,37.0768,39.0932,39.0932,16.0612,14.3861,1,1,0
15.935030,1788209098.141515,36.7729,38.9724,38.9724,16.1812,14.4747,1,1,0
15.943043,1788209098.150073,36.7723,38.8594,38.8594,16.3012,14.5956,1,1,0
15.950578,1788209098.158158,36.3777,38.7385,38.7385,16.4212,14.7434,1,1,0
15.959153,1788209098.166405,35.8739,38.5960,38.5960,16.5412,14.8650,1,1,0
15.967163,1788209098.175196,35.4101,38.4274,38.4274,16.6612,14.9551,1,1,0
15.975785,1788209098.182712,34.9878,38.2702,38.2702,16.7812,15.1069,1,1,0
15.983709,1788209098.190817,35.2191,38.1202,38.1202,16.9012,15.2292,1,1,0
15.991009,1788209098.199933,34.8545,37.9404,37.9404,17.0212,15.3494,1,1,0
15.998918,1788209098.208034,34.5506,37.7734,37.7734,17.1412,15.4710,1,1,0
16.007175,1788209098.217192,33.9334,37.5604,37.5604,17.2612,15.5890,1,1,0
16.015183,1788209098.224212,33.4833,37.3844,37.3844,17.3812,15.6803,1,1,0
16.023566,1788209098.232866,33.1875,37.1630,37.1630,17.5012,15.8272,1,1,0
16.032114,1788209098.241125,32.9103,36.9480,36.9480,17.6212,15.8561,1,1,0
16.039698,1788209098.249826,32.7531,36.7248,36.7248,17.7412,16.0656,1,1,0
16.048074,1788209098.258092,32.1478,36.4924,36.4924,17.8612,16.0917,1,1,0
16.055267,1788209098.266176,31.8006,36.2587,36.2587,17.9812,16.2996,1,1,0
16.063284,1788209098.274404,32.0875,36.0471,36.0471,18.1012,16.4128,1,1,0
16.071370,1788209098.283957,31.4989,35.7811,35.7811,18.2212,16.4993,1,1,0
16.080413,1788209098.291425,30.7156,35.5461,35.5461,18.3412,16.4993,1,1,0
16.086978,1788209098.299492,30.4612,35.2917,35.2917,18.4612,16.6689,1,1,0
16.095714,1788209098.307830,30.0554,35.0210,35.0210,18.5812,16.6689,1,1,0
16.104245,1788209098.316752,30.1210,34.7505,34.7505,18.7012,16.8638,1,1,0
16.112094,1788209098.324110,29.8228,34.5236,34.5236,18.8212,16.8638,1,1,0
16.120009,1788209098.333038,29.0698,34.2215,34.2215,18.9412,17.0609,1,1,0
16.128013,1788209098.341019,28.7268,33.9473,33.9473,19.0612,17.0609,1,1,0
16.136113,1788209098.349126,28.6993,33.6811,33.6811,19.1812,17.2539,1,1,0
16.143905,1788209098.349126,28.6993,33.4313,33.4313,19.3012,17.2539,1,1,0
16.151899,1788209098.357934,27.9157,33.1280,33.1280,19.4212,17.6419,1,1,0
16.160408,1788209098.366930,27.6404,32.8198,32.8198,19.5412,17.6419,1,1,0
16.168460,1788209098.374438,27.0677,32.5471,32.5471,19.6612,17.8730,1,1,0
16.176301,1788209098.382489,26.6690,32.2490,32.2490,19.7812,17.9890,1,1,0
16.184392,1788209098.391391,26.3245,31.9181,31.9181,19.9012,18.0824,1,1,0
16.192006,1788209098.399418,26.0743,31.6217,31.6217,20.0000,18.2342,0,1,0
16.200014,1788209098.408036,25.4390,31.2859,31.2859,20.0000,18.3536,0,1,0
16.208502,1788209098.416037,24.9679,30.9656,30.9656,20.0000,18.4148,0,1,0
16.216593,1788209098.424556,24.7526,30.6309,30.6309,20.0000,18.5068,0,1,0
16.224816,1788209098.432631,24.5956,30.3215,30.3215,20.0000,18.7134,0,1,0
16.232347,1788209098.440846,23.8443,29.9835,29.9835,20.0000,18.8274,0,1,0
16.240438,1788209098.449469,23.0377,29.6035,29.6035,20.0000,18.9387,0,1,0
16.247630,1788209098.457741,22.9522,29.2532,29.2532,20.0000,19.0418,0,1,0
16.256627,1788209098.466736,22.4273,28.8636,28.8636,20.0000,19.1414,0,1,0
16.263917,1788209098.473927,21.8936,28.5414,28.5414,20.0000,19.2327,0,1,0
16.271441,1788209098.482946,21.3295,28.1275,28.1275,20.0000,19.2965,0,1,0
16.280427,1788209098.491440,21.2498,27.7542,27.7542,20.0000,19.2965,0,1,0
16.288419,1788209098.499531,20.7829,27.3923,27.3923,20.0000,19.4639,0,1,0
16.296324,1788209098.508647,20.4711,26.9898,26.9898,20.0000,19.5140,0,1,0
16.304338,1788209098.516460,19.8892,26.6325,26.6325,20.0000,19.5867,0,1,0
16.312649,1788209098.525004,19.3427,26.2328,26.2328,20.0000,19.6416,0,1,0
16.320564,1788209098.533592,18.8853,25.8275,25.8275,20.0000,19.6868,0,1,0
16.327724,1788209098.541114,18.7110,25.4809,25.4809,20.0000,19.7313,0,1,0
16.336822,1788209098.549857,17.8134,25.0497,25.0497,20.0000,19.7792,0,1,0
16.344332,1788209098.558362,17.6911,24.6462,24.6462,20.0000,19.8025,0,1,0
16.352420,1788209098.566449,16.7734,24.2340,24.2340,20.0000,19.8306,0,1,0
16.360022,1788209098.566449,16.7734,23.8469,23.8469,20.0000,19.8559,0,1,0
16.368786,1788209098.575710,16.6409,23.4176,23.4176,20.0000,19.8751,0,1,0
16.375778,1788209098.582815,16.2748,23.0860,23.0860,20.0000,19.9004,0,1,0
16.384207,1788209098.591346,15.8427,22.6858,22.6858,20.0000,19.9128,0,1,0
16.392121,1788209098.600169,15.5609,22.2793,22.2793,20.0000,19.9319,0,1,0
16.400427,1788209098.607654,15.0850,21.9277,21.9277,20.0000,19.9483,0,1,0
16.408570,1788209098.616527,14.6866,21.5117,21.5117,20.0000,19.9545,0,1,0
16.416229,1788209098.624667,14.0740,21.1177,21.1177,20.0000,19.9640,0,1,0
16.424685,1788209098.633641,13.5278,20.6765,20.6765,20.0000,19.9709,0,1,0
16.432301,1788209098.640692,12.8008,20.3118,20.3118,20.0000,19.9756,0,1,0
16.440343,1788209098.649334,12.5550,19.8757,19.8757,19.8800,19.9797,1,0,0
16.448805,1788209098.657940,11.7178,19.4186,19.4186,19.7600,19.9859,1,0,0
16.456873,1788209098.666905,11.4601,18.9549,18.9549,19.6400,19.9885,1,0,0
16.465065,1788209098.673906,10.8360,18.5801,18.5801,19.5200,19.9919,1,0,0
16.472643,1788209098.683099,10.5778,18.1018,18.1018,19.4000,19.9896,1,0,0
16.480516,1788209098.691335,9.8835,17.6585,17.6585,19.2800,19.9790,1,0,0
16.488609,1788209098.699632,9.5615,17.2184,17.2184,19.1600,19.9713,1,0,0
16.496212,1788209098.707633,9.0761,16.7904,16.7904,19.0400,19.9502,1,0,0
16.505111,1788209098.716356,8.9168,16.3413,16.3413,18.9200,19.9307,1,0,0
16.513110,1788209098.725229,8.2075,15.8695,15.8695,18.8000,19.9028,1,0,0
16.520510,1788209098.732591,7.8699,15.4803,15.4803,18.6800,19.8645,1,0,0
16.529119,1788209098.740622,7.0702,15.0355,15.0355,18.5600,19.8319,1,0,0
16.537125,1788209098.750244,7.1110,14.5387,14.5387,18.4400,19.7910,1,0,0
16.545206,1788209098.758193,6.7317,14.1297,14.1297,18.3200,19.7037,1,0,0
16.552067,1788209098.758193,6.7317,13.7397,13.7397,18.2000,19.6401,1,0,0
16.560784,1788209098.773778,5.2537,12.9120,12.9120,18.0800,19.5681,1,0,0
16.569001,1788209098.773778,5.2537,12.5093,12.5093,17.9600,19.4715,1,0,0
16.577006,1788209098.783030,4.7120,12.0390,12.0390,17.8400,19.3913,1,0,0
16.584303,1788209098.791035,4.2310,11.6279,11.6279,17.7200,19.3244,1,0,0
16.592435,1788209098.799433,4.2854,11.2234,11.2234,17.6000,19.2339,1,0,0
16.599998,1788209098.807433,3.6075,10.8224,10.8224,17.4800,19.1194,1,0,0
16.608839,1788209098.815791,3.3158,10.4105,10.4105,17.3600,19.0441,1,0,0
16.617378,1788209098.823832,2.6945,10.0020,10.0020,17.2400,18.9185,1,0,0
16.625983,1788209098.833156,2.2451,9.5300,9.5300,17.1200,18.8414,1,0,0
16.632594,1788209098.842015,1.7513,9.0788,9.0788,17.0000,18.7084,1,0,0
16.641123,1788209098.849163,1.3384,8.7121,8.7121,16.8800,18.5991,1,0,0
16.649132,1788209098.857203,1.2054,8.3144,8.3144,16.7600,18.4892,1,0,0
16.657724,1788209098.866938,0.5131,7.8197,7.8197,16.6400,18.3765,1,0,0
16.665808,1788209098.874839,-0.0409,7.4099,7.4099,16.5200,18.2631,1,0,0
16.673819,1788209098.883111,-0.5543,6.9762,6.9762,16.4000,18.1758,1,0,0
16.681830,1788209098.891924,-0.7199,6.5313,6.5313,16.2800,18.0316,1,0,0
16.689422,1788209098.899433,-1.3536,6.1392,6.1392,16.1600,17.9464,1,0,0
16.697019,1788209098.907538,-1.6716,5.7215,5.7215,16.0400,17.8015,1,0,0
16.705542,1788209098.916539,-2.2164,5.2529,5.2529,15.9200,17.6854,1,0,0
16.713607,1788209098.924642,-2.1993,4.8544,4.8544,15.8000,17.5974,1,0,0
16.721895,1788209098.933898,-2.9487,4.3816,4.3816,15.6800,17.4492,1,0,0
16.729543,1788209098.940996,-3.3586,4.0165,4.0165,15.5600,17.3290,1,0,0
16.737725,1788209098.949183,-3.7811,3.5951,3.5951,15.4400,17.2403,1,0,0
16.745263,1788209098.957295,-4.6263,3.1545,3.1545,15.3200,17.1195,1,0,0
16.752782,1788209098.966812,-4.4096,2.6835,2.6835,15.2000,17.1195,1,0,0
16.761721,1788209098.974741,-4.7478,2.2939,2.2939,15.0800,16.8503,1,0,0
16.770152,1788209098.974741,-4.7478,1.9217,1.9217,14.9600,16.7316,1,0,0
16.777937,1788209098.984181,-5.4214,1.4683,1.4683,14.8400,16.6437,1,0,0
16.785937,1788209098.991966,-5.1914,1.1255,1.1255,14.7200,16.5221,1,0,0
16.794097,1788209098.999966,-5.8342,0.7580,0.7580,14.6000,16.3731,1,0,0
16.802095,1788209099.008126,-6.2604,0.3804,0.3804,14.4800,16.2837,1,0,0
16.810235,1788209099.017125,-7.1497,-0.0638,-0.0638,14.3600,16.1341,1,0,0
16.817316,1788209099.024264,-7.1016,-0.3973,-0.3973,14.2400,16.0482,1,0,0
16.825711,1788209099.032345,-7.3367,-0.7672,-0.7672,14.1200,15.8965,1,0,0
16.833322,1788209099.041722,-8.1608,-1.2203,-1.2203,14.0000,15.7784,1,0,0
16.841644,1788209099.050374,-8.7684,-1.6492,-1.6492,13.8800,15.6576,1,0,0
16.849524,1788209099.057531,-8.5409,-1.9764,-1.9764,13.7600,15.5394,1,0,0
16.857683,1788209099.065631,-9.0238,-2.3527,-2.3527,13.6400,15.4171,1,0,0
16.865810,1788209099.073836,-9.3596,-2.7314,-2.7314,13.5200,15.2956,1,0,0
16.874504,1788209099.081915,-9.5969,-3.0970,-3.0970,13.4000,15.2337,1,0,0
16.882355,1788209099.091369,-10.0469,-3.5258,-3.5258,13.2800,15.0483,1,0,0
16.890284,1788209099.099388,-10.2032,-3.8785,-3.8785,13.1600,14.9266,1,0,0
16.897739,1788209099.107734,-10.1937,-4.2247,-4.2247,13.0400,14.8057,1,0,0
16.905725,1788209099.115752,-10.8978,-4.5768,-4.5768,12.9200,14.6862,1,0,0
16.914027,1788209099.125035,-11.3550,-4.9872,-4.9872,12.8000,14.5652,1,0,0
16.922024,1788209099.132135,-11.6959,-5.3024,-5.3024,12.6800,14.4470,1,0,0
16.930003,1788209099.142459,-11.8761,-5.7416,-5.7416,12.5600,14.3260,1,0,0
16.938001,1788209099.150115,-12.1446,-6.0644,-6.0644,12.4400,14.2119,1,0,0
16.946401,1788209099.158110,-12.5447,-6.4047,-6.4047,12.3200,14.0896,1,0,0
16.954416,1788209099.166467,-13.1223,-6.7725,-6.7725,12.2000,14.0016,1,0,0
16.962411,1788209099.174533,-13.4185,-7.1244,-7.1244,12.0800,13.8532,1,0,0
16.970305,1788209099.183335,-13.3457,-7.4818,-7.4818,11.9600,13.7295,1,0,0
16.978391,1788209099.190416,-13.8353,-7.7789,-7.7789,11.8400,13.6387,1,0,0
16.987010,1788209099.200107,-13.8842,-8.1624,-8.1624,11.7200,13.4546,1,0,0
16.993998,1788209099.208027,-13.7630,-8.4532,-8.4532,11.6000,13.3351,1,0,0
17.002418,1788209099.208027,-13.7630,-8.7312,-8.7312,11.4800,13.2141,1,0,0
17.011353,1788209099.216448,-14.2473,-9.0342,-9.0342,11.3600,13.0952,1,0,0
17.018722,1788209099.224449,-14.7581,-9.3336,-9.3336,11.2400,13.0348,1,0,0
17.026700,1788209099.232752,-14.5584,-9.6164,-9.6164,11.1200,12.8850,1,0,0
17.034987,1788209099.241764,-15.1695,-9.9408,-9.9408,11.0000,12.7337,1,0,0
17.043017,1788209099.249017,-15.2170,-10.1916,-10.1916,10.8800,12.6169,1,0,0
17.051242,1788209099.257047,-15.4642,-10.4676,-10.4676,10.7600,12.4953,1,0,0
17.059252,1788209099.266279,-15.7415,-10.7821,-10.7821,10.6400,12.3760,1,0,0
17.065522,1788209099.275266,-15.7836,-11.0726,-11.0726,10.5200,12.2867,1,0,0
17.074576,1788209099.282478,-16.5068,-11.3288,-11.3288,10.4000,12.1359,1,0,0
17.082995,1788209099.290702,-16.5920,-11.6098,-11.6098,10.2800,12.0163,1,0,0
17.091017,1788209099.299047,-16.1604,-11.8558,-11.8558,10.1600,11.8940,1,0,0
17.098613,1788209099.308122,-16.4015,-12.1214,-12.1214,10.0400,11.7715,1,0,0
17.106511,1788209099.316523,-16.5967,-12.3643,-12.3643,9.9200,11.6789,1,0,0
17.114492,1788209099.324546,-17.1344,-12.6120,-12.6120,9.8000,11.5293,1,0,0
17.123425,1788209099.332840,-17.1067,-12.8527,-12.8527,9.6800,11.4676,1,0,0
17.131056,1788209099.341440,-17.2844,-13.0980,-13.0980,9.5600,11.2886,1,0,0
17.138682,1788209099.349717,-16.8592,-13.2986,-13.2986,9.4400,11.1686,1,0,0
17.146799,1788209099.357794,-17.5320,-13.5189,-13.5189,9.3200,11.0465,1,0,0
17.154927,1788209099.365943,-16.9708,-13.6999,-13.6999,9.2000,10.9264,1,0,0
17.162956,1788209099.374042,-18.1079,-13.9295,-13.9295,9.0800,10.8092,1,0,0
17.171276,1788209099.383281,-17.7154,-14.1526,-14.1526,8.9600,10.6899,1,0,0
17.178793,1788209099.391822,-17.7937,-14.3515,-14.3515,8.8400,10.6041,1,0,0
17.187126,1788209099.399425,-18.0901,-14.5343,-14.5343,8.7200,10.5163,1,0,0
17.195134,1788209099.408162,-17.6940,-14.7103,-14.7103,8.6000,10.3949,1,0,0
17.202761,1788209099.416790,-18.0749,-14.8953,-14.8953,8.4800,10.2179,1,0,0
17.210845,1788209099.423891,-18.6203,-15.0654,-15.0654,8.3600,10.1283,1,0,0
17.218910,1788209099.432939,-18.1219,-15.2409,-15.2409,8.2400,9.9781,1,0,0
17.226923,1788209099.440953,-18.1552,-15.3898,-15.3898,8.1200,9.8580,1,0,0
17.234966,1788209099.448995,-18.1573,-15.5316,-15.5316,8.0000,9.7949,1,0,0
17.242994,1788209099.448995,-18.1573,-15.6652,-15.6652,7.8800,9.6749,1,0,0
17.251507,1788209099.458022,-18.4855,-15.8260,-15.8260,7.7600,9.6749,1,0,0
17.260046,1788209099.466111,-18.6748,-15.9722,-15.9722,7.6400,9.4315,1,0,0
17.267040,1788209099.475070,-18.1462,-16.0949,-16.0949,7.5200,9.2504,1,0,0
17.274542,1788209099.482078,-18.6143,-16.2074,-16.2074,7.4000,9.1935,1,0,0
17.283320,1788209099.491260,-18.5370,-16.3417,-16.3417,7.2800,9.0447,1,0,0
17.291566,1788209099.499303,-18.4975,-16.4512,-16.4512,7.1600,8.9286,1,0,0
17.299564,1788209099.507679,-18.6114,-16.5651,-16.5651,7.0400,8.7827,1,0,0
17.307278,1788209099.517267,-18.7159,-16.6937,-16.6937,6.9200,8.6620,1,0,0
17.315262,1788209099.524366,-18.9128,-16.7934,-16.7934,6.8000,8.5447,1,0,0
17.323407,1788209099.532806,-18.3810,-16.8774,-16.8774,6.6800,8.4870,1,0,0
17.332007,1788209099.541439,-18.1680,-16.9470,-16.9470,6.5600,8.4870,1,0,0
17.339354,1788209099.549625,-18.3738,-17.0202,-17.0202,6.4400,8.1824,1,0,0
17.348102,1788209099.558136,-18.6566,-17.1071,-17.1071,6.3200,8.1537,1,0,0
17.355493,1788209099.566727,-18.1731,-17.1641,-17.1641,6.2000,8.0618,1,0,0
17.363426,1788209099.574522,-18.6166,-17.2349,-17.2349,6.0800,7.8224,1,0,0
17.371843,1788209099.584111,-18.2530,-17.2951,-17.2951,5.9600,7.7344,1,0,0
17.379855,1788209099.591940,-17.8286,-17.3211,-17.3211,5.8400,7.5851,1,0,0
17.387565,1788209099.599976,-17.9184,-17.3510,-17.3510,5.7200,7.4671,1,0,0
17.396328,1788209099.608445,-17.4171,-17.3544,-17.3544,5.6000,7.4671,1,0,0
17.403661,1788209099.615752,-17.9806,-17.3829,-17.3829,5.4800,7.3134,1,0,0
17.412426,1788209099.624453,-17.5002,-17.3892,-17.3892,5.3600,7.1365,1,0,0
17.420424,1788209099.632538,-17.7602,-17.4077,-17.4077,5.2400,7.1365,1,0,0
17.427706,1788209099.640745,-17.3083,-17.4027,-17.4027,5.1200,6.8697,1,0,0
17.435416,1788209099.649445,-16.9674,-17.3795,-17.3795,5.0000,6.7807,1,0,0
17.444046,1788209099.649445,-16.9674,-17.3592,-17.3592,4.8800,6.6323,1,0,0
17.452049,1788209099.658076,-17.3721,-17.3599,-17.3599,4.7600,6.5088,1,0,0
17.459961,1788209099.666079,-17.0322,-17.3438,-17.3438,4.6400,6.3895,1,0,0
17.468059,1788209099.674994,-16.9307,-17.3214,-17.3214,4.5200,6.3004,1,0,0
17.475724,1788209099.683076,-16.6873,-17.2901,-17.2901,4.4000,6.1467,1,0,0
17.483927,1788209099.691891,-16.4850,-17.2470,-17.2470,4.2800,6.0218,1,0,0
17.492054,1788209099.698949,-16.5532,-17.2170,-17.2170,4.1600,5.9019,1,0,0
17.500068,1788209099.708177,-16.4768,-17.1758,-17.1758,4.0400,5.7791,1,0,0
17.507689,1788209099.717090,-15.9248,-17.1084,-17.1084,3.9200,5.6604,1,0,0
17.515685,1788209099.724720,-15.5172,-17.0347,-17.0347,3.8000,5.5384,1,0,0
17.524467,1788209099.732800,-16.1341,-16.9907,-16.9907,3.6800,5.4190,1,0,0
17.532115,1788209099.741605,-15.4570,-16.9094,-16.9094,3.5600,5.3024,1,0,0
17.540411,1788209099.750173,-15.1322,-16.8179,-16.8179,3.4400,5.1838,1,0,0
17.548426,1788209099.757540,-15.3286,-16.7515,-16.7515,3.3200,5.0638,1,0,0
17.555916,1788209099.765545,-14.7765,-16.6564,-16.6564,3.2000,4.9437,1,0,0
17.564633,1788209099.775065,-14.1288,-16.5133,-16.5133,3.0800,4.8250,1,0,0
17.572228,1788209099.783749,-14.2338,-16.3952,-16.3952,2.9600,4.7049,1,0,0
17.580100,1788209099.791045,-14.2376,-16.3006,-16.3006,2.8400,4.5821,1,0,0
17.588101,1788209099.799129,-14.1335,-16.1957,-16.1957,2.7200,4.4612,1,0,0
